account,name,part_number,manufacturer,description,list_price,list_price_unit,is_taxable,is_package
1,HCC Radio HW Ext. Warranty,EWHCC-RADIO-HW,Trimble,"SNB900 RoHS, SNR420, SNR920, SNR2420, TDL 450H, TDL 450L radios",0,,1,0
1,HCC SPS Antenna HW/FW Ext. Warranty,EWHCC-SPS-ANT-BNDLE,Trimble,SPS882 / SPS985 receivers,0,,1,0
1,HCC SPS GNSS & GPS Annual FW,EWHCC-FW,Trimble,SPS GNSS Receivers & Smart Antennas,0,,1,0
1,HCC SPS GNSS & GPS FW Reinstatement,EWHCC-FW-RNST,Trimble,SPS GNSS Receivers & Smart Antennas,0,,1,0
1,HCC SPS HW/FW Ext. Warranty,EWHCC-SPS-RCVR-BNDLE,Trimble,SPS552H / SPS555H /SPS852 SPS855 receivers,0,,1,0
1,HCC SPS Total Station Ext. Warranty,EWHCC-SPS-TS-HW,Trimble,SPS620 / SPS720 / SPS630 / SPS730 / SPS930 total stations,0,,1,0
1,HCC Table Software Ext. Warranty,EWHCC-TABLET-SW,Trimble,Trimble Tablet,0,,1,0
1,HCC Tablet HW Ext. Warranty,EWHCC-TABLET-HW,Trimble,Trimble Tablet,0,,1,0
1,HCC Tablet HW/SW Ext. Warranty,EWHCC-TABLET-BNDLE,Trimble,Trimble Tablet,0,,1,0
1,HCC Zephyr Antenna Ext. Warranty,EWHCC-ANT-HW,Trimble,Zephyr II Antenna  Zephyr Geodetic II Antenna  Zephyr II Rugged Antenna,0,,1,0
1,HD Prism Pole/Bipod/Tripod Bag,8180-20-ORG,Seco,,30.77,,1,0
1,HDW GCS900 MG SS,57655-42,Trimble,,2561.75,,1,0
1,Heavy Duty Tripod Bag,8150-20-ORG,Seco,,35.97,,1,0
1,Hex GPS Jumper Cable,275-3397,Trimble,,180,,1,0
1,Hex GPS Jumper Cable 1.4M,292-0305,Trimble,,210,,1,0
1,HH 3D MC Extended Warranty,EWHH-MC3D,Trimble,,1886.5,,1,0
1,HI Tape 3.7m,27402-00,Trimble,,30,,1,0
1,Hirose to Batt. Clips Cables - 5600,20083M,WSC,,80,,1,0
1,Hirose to Hirose Coil Cable w/tilt,53008007,Trimble,,37.4,,1,0
1,Hitchplate,LEVHP,,3/8 x 18 x 48,0,,1,0
1,HL450 DRO Clamp,ATI994006-99V,Trimble,,9.38,,1,0
1,HL450 Laserometer w/clamp,HL450,Trimble,,191.75,,1,0
1,HL700 Laserometer w/clamp,HL700,Trimble,,256.75,,1,0
1,HL700 Rod Clamp w/vial,ATI400103-01V,Trimble,,32.5,,1,0
1,HL750 Laserometer w/clamp,HL750,Trimble,,256.75,,1,0
1,Holder for ACU,572224061,Trimble,,179.4,,1,0
1,Honda Engine 5.5,V160K1N1AH,Honda,,0,,1,0
1,Horizontal Vertical Laser,HV301,Trimble,,867.75,,1,0
1,Horizontal/Vertical Grade Laser,HV401,Trimble,,971.75,,1,0
1,Horizontal/Vertical Laser w/HL700,HV401-4,Trimble,,1166.75,,1,0
1,Hose Kit,58856,Trimble,,560,,1,0
1,"Hose Kit, JD8000, Non-ILS",AG-68090,Trimble,,416.5,,1,0
1,HPB Field Kit,76652-00,Trimble,"Includes: 66656-00 HPB System Cable, 51872-00 Pouch-Cable in Tripod, 57647-00 HPB Case, 56654-15 HPB Antenna Cable w/Mount",413,,1,0
1,HPB Office Kit,76655-00,Trimble,"Includes: 52083 Universal Power Adapter, 56658 Battery Charger, 56659 HPB Programming Cable",224,,1,0
1,HPB Programming Cable,56659,Trimble,,72.8,,1,0
1,HPB Radio Antenna Mounting Pole,94450-ROD,Trimble,,280,,1,0
1,HPB Radio Extended Warranty,EWHPBRADIO,,,371,,1,0
1,HPB/Rover Power/Data Y Cable,A-02195M,WSC,,0,,1,0
1,HPB450 450-470Mhz Base Radio,76666-46-00,Trimble,"35W, 25kHz  Includes: 51870-50-70 Antenna Whip Assembly",1467.2,,1,0
1,HPB450 Antenna Mount Cable,56654,Trimble,,110.6,,1,0
1,HPB450 Frequency Kit 410-430MHz,56666-42-00,Trimble,"Includes: HPB Radio (410-430MHz), Antenna Mount, Soft Pouch, GPS Interface Cable, Charger, & Battery w/Carrying Case",0,,1,0
1,HPB450 Frequency Kit 450-470MHz,56666-46-00,Trimble,,0,,1,0
1,HPB450 Radio Kit 410-430MHz,56650-42-00,Trimble,,2125,,1,0
1,HPB450 Radio Kit 450-470MHz,56650-46-00,Trimble,"Includes: HPB Radio (450-470MHz), Antenna Mount & Pole, Soft Pouch, GPS Interface Cable, Charger, & Battery w/Carrying Case",2125,,1,0
1,HPB450 System Cable,56656-00,Trimble,,145.6,,1,0
1,HPB450 Whip Antenna 450-470Mhz,51870-50-70,Trimble,,68.6,,1,0
1,HR100 Sensor Clamp,C56,Trimble,,13,,1,0
1,HR250 Reciever w/ Rod Clamp,HR250,Trimble,,159.25,,1,0
1,HR300 Receiver w/ Rod Clamp,HR300,Trimble,"Includes: HR300, C55 Clamp, Manual, 2x AA Batteries,",107.25,,1,0
1,HR350 Reciever w/ Clamp,HR350,Trimble,,146.25,,1,0
1,HR350 Rod Clamp,C59,Trimble,,16.25,,1,0
1,HR500 Receiver w/Rod Clamp,HR500,Trimble,,256.75,,1,0
1,HR500/CR600 Remote Cable,1446-8801,Trimble,,89.7,,1,0
1,HR550 Bracket,C57,Trimble,,22.75,,1,0
1,HV101 Hort/Vert. Interior Laser,HV101,Trimble,,422.5,,1,0
1,HV301 Horiz/Vertical Laser Package,HV301-1,Trimble,"Includes: RC601 Remote, M300 Wall Mount, Mag Ceiling Target, Operator's Manual, NiCad Recharge Kit, Carrying Case",906.75,,1,0
1,HV301 Horiz/Vertical Laser Package,HV301-2,Trimble,"Includes: RC601 Remote, M300 Wall Mount, Mag Ceiling Target, Operator's Manual, NiCad Recharge Kit, Carrying Case, Additional HR100",1004.25,,1,0
1,"Hyd. Hose Kit, JD6XX0",68577,Trimble,,451.75,,1,0
1,"Hyd. Hose Kit, JD7XX0",68574,Trimble,,520,,1,0
1,Hydra-Buddy Portable Hyd. Unit,24500-9601,,,798,,1,0
1,Hydraulic Kit Case 450G/500G,0793-6000,,,1946.75,,1,0
1,"Hydraulic Kit, Champion 720",0365-4291,Trimble,,2596.75,,1,0
1,"Hydraulic Kit, JD450J/550J/650J",0793-3750,Trimble,Lift Only Hydraulic Kit,1946.75,,1,0
1,Hydraulic Mount Assy,LEVHM,,,0,,1,0
1,Ideal Marker Tips (12/pk),813503,Sokkia,,5.07,,1,0
1,Ideal Markers-Black,813501,Sokkia,,20.4,,1,0
1,Ideal Markers-Red,813502,Sokkia,,20.4,,1,0
1,Industrial Paint Pen - Red,1221,,,2.01,,1,0
1,Industrial Paint Pen - White,1227,,,2.01,,1,0
1,"Install Kit D3-D8, WL, WD, LFC",285-6661,CAT,,0,,1,0
1,Invar Rod LD13 3m w/Code Graduation,7.07E+12,Trimble,,0,,1,0
1,"Invert Plate, Inches (DG711, DG511)",1230,Trimble,,143,,1,0
1,Inverted Layout Rod,61586-10,Trimble,,195,,1,0
1,Inverted Paint Stripe Wand,Z-606,Seymour,,15.73,,1,0
1,Inverted Stripe Gun,Z-605,Seymour,,14.28,,1,0
1,"IR Remote (For HV601/301, LL300)",RC601,Trimble,,81.25,,1,0
1,JD 450-650G Hydraulic Kit L/T,0794-2990,Trimble,,2796.5,,1,0
1,JD 570A Hydraulic Kit,0365-8801,Trimble,,2596.75,,1,0
1,JD 570B Hydraulic Kit,0365-8811,Trimble,,2596.75,,1,0
1,JD 6000/7000/8000 ATR Platform Kit,54035-39,Trimble,,1046.5,,1,0
1,JD 750/850J GCS Base Kit v.2.1,74200-61,Trimble,,2910,,1,0
1,JD D Series GCS900 MG Install Kit,59705-60,Trimble,Version 10,8960,,1,0
1,JD D Series Hydraulic  Kit,0365-4690,Trimble,"670D, 672D, 770D, 772D, 870D, 872D",2596.75,,1,0
1,JD D Series Non-IGC Grader Base Kit,74205-51,Trimble,,4095,,1,0
1,JD D/G Series GCS Base Kit v.2.1,74205-63,Trimble,,3510,,1,0
1,JD Dual Direct Connect VM415 Cable,57765-070,Trimble,,208,,1,0
1,JD Fieldlevel II Platform Kit,55045-30,Trimble,,1147.25,,1,0
1,JD GP-Series GCS Base Kit v.2.1,74205-13,Trimble,,2280,,1,0
1,JD IGC Motor Grader Rt. Mast Mount,0794-4760,Trimble,,525,,1,0
1,JD Rear Main Harness,87538,Trimble,,366,,1,0
1,JD Valve Wiring Harness,0793-1030-040,Trimble,,123.5,,1,0
1,JD2 Bracket Kit for EZ Steer,53059-01,Trimble,,52.5,,1,0
1,JD650/450J L/T Hydraulic Kit,0793-5840,Trimble,,3181.75,,1,0
1,JD67XB/77XB Hydraulic Kit,0365-8841,Trimble,"Kit can be used with the following machines: 670B, 770B, 672B, 772B, 670C, 770C, 672C, & 772C",2596.75,,1,0
1,JD7000 Platform Kit,AG-54035-74,Trimble,,1964.75,,1,0
1,JD700H/J Lift Only Hydraulic Kit,0793-5750,Trimble,Prop.,1946.75,,1,0
1,JD700J IGC Base Kit,74200-02,Trimble,,2307.5,,1,0
1,JD700J/700H Hydraulic Kit,0793-5760,Trimble,Daul Prop.,3181.75,,1,0
1,JD750/850C Hydraulic Kit,0793-3020,Trimble,,2596.75,,1,0
1,JD750/850C Hydraulic Kit,0793-5850,Trimble,Dual Prop.,3636.75,,1,0
1,JD750/850J Pilot Hydraulic Kit,0793-8500,Trimble,,3116.75,,1,0
1,JD8XXX Single Rigid Mast Kit,AG-0797-0450,Trimble,,1365,,1,0
1,JD9000 Rigid Mast Installation Kit,AG-0797-0460,Trimble,Single Scraper,1462.5,,1,0
1,Jumbo Prism Bag Orange,8081-00-ORG,Seco,,41.96,,1,0
1,Jumbo Triple Prism Bag - FLO Yellow,8081-00-FLY,Seco,,27.98,,1,0
1,Jumbo Triple Prism Bag - ST Branded,8081-00-ST,Seco,,27.98,,1,0
1,Junction Box/Antenna Cable Coupler,38928-00,Trimble,,136.5,,1,0
1,Kabota M100 Series Hose Kit,81487,Trimble,,486.5,,1,0
1,Kabota M100 Series Platform Kit,54035-115,Trimble,,2096.5,,1,0
1,Keson 200' Nyclad Steel Tape - in.,SNR18200,,,0,,1,0
1,Keson 200' Nyclad Steel Tape 10ths,NR10200,,Attachment: Ring,0,,1,0
1,Kit - Cab CD610 w/Carrying Case,86493-00,Trimble,,0,,1,0
1,Kit - HEX Remote Switch Add On,74706-50,Trimble,,476,,1,0
1,Kit - Install Hex Cat ARO Dual Mast,84706-13,Trimble,,0,,1,0
1,Kit - Install Single EM Accugrade,84705-12,Trimble,,0,,1,0
1,"Kit - Install, Grader Cross Slope",84705-23,Trimble,Accugrade,0,,1,0
1,Kit - Single ST400 Accugrade,86492-04,Trimble,,0,,1,0
1,Kit Q1 Mounting Brkt w/Accessories,50200-00,Trimble,,157.5,,1,0
1,Kit- Base JD D Series Grader,74205-01,Trimble,,3282.5,,1,0
1,Kit- Install Grader Dual Mast AG,84705-10,Trimble,,2400,,1,0
1,"Kit, CAT D6K non ARO Trimble Ready",74100-51,Trimble,,1774.5,,1,0
1,"Kit, Trimble Ready CB420",0794-5300,Trimble,,516.75,,1,0
1,Kom D155AX-6 Pilot Hydraulic Kit,0794-3110,Trimble,,3116.75,,1,0
1,"Kom D31,37,39EX/PX-21 Pilot Hyd Kit",0794-3380,Trimble,"Specific Machines: D31, D37, D39 EX/PX-21",3116.75,,1,0
1,"Kom D31,37,39EX/PX-22 Base Kit",74800-22,Trimble,Version 2.1,3060,,1,0
1,Kom D41P Lift & Tilt Hydraulic Kit,0793-3510,Trimble,,3831.75,,1,0
1,Kom D41P-6 Hydraulic Kit,0793-7740,Trimble,Dual Prop. (ORS),3636.5,,1,0
1,Kom D41P-6 Prop Hydraulic Kit,0793-3490,Trimble,,2206.75,,1,0
1,Kom D51EX/PX-22 GCS Base Kit v.2.1,74800-23,Trimble,,2837.4,,1,0
1,Kom D61P/EX Hydraulic Kit,0793-6080,Trimble,Dual Prop.,4156.75,,1,0
1,Kom D61PX/EX/WX-15 Base Kit v.2.1,74800-25,Trimble,,2910,,1,0
1,Kom D65 EX/PX-15 GCS Base Kit v.2.1,74800-24,Trimble,Fits D85EX/PX/WX-15,2837.4,,1,0
1,Kom D65XX-17 Hydraulic Kit,74800-19H,Trimble,,2970,,1,0
1,Kom GD MG GCS Base Kit,74805-01,Trimble,,4436.25,,1,0
1,"Kom GD515, 525, 625A-1, PSV-2",0365-8881,Trimble,,2397,,1,0
1,Komatsu 555-3 Hydrualic Kit,0365-8851,Trimble,,2796.5,,1,0
1,Komatsu D155AX-5 Danfoss Hyd Kit,0793-7550,Trimble,,4875,,1,0
1,Komatsu D31/37/39EX/PX-22 Base Kit,74800-02,Trimble,,2832.38,,1,0
1,Komatsu D39PX-22 Pilot Hyd. Kit,69944,Trimble,,3116.75,,1,0
1,Komatsu D51 EX/PX-22 Pilot Hyd. Kit,0794-6120,,,3116.75,,1,0
1,Komatsu D61 EX/PX-15 Hydraulic Kit,0794-3510,Trimble,,3116.75,,1,0
1,Komatsu D65 XX-17 GCS Base Kit v2.1,74800-271,Trimble,,2875.8,,1,0
1,Komatsu D65-15 Pilot Hydraulic Kit,0793-8640,Trimble,,3116.75,,1,0
1,Komatsu D65EX-12 & PX-12 Hyd Kit,0793-5960,Trimble,,4871.75,,1,0
1,Komatsu D65EX/PX-16 Hyd. Kit,0794-6510,Trimble,,3356.5,,1,0
1,Komatsu GD655 Hydraulic Kit (ORS),0365-9920,Trimble,,2596.75,,1,0
1,Komatsu GDXXX-3 GCS Base Kit v.2.1,74805-13,Trimble,,3802.8,,1,0
1,Komatsu GDXXX-5 GCS Base Kit v.2.1,74805-15,Trimble,,3900,,1,0
1,Komatsu GDXXX-5 Hydraulic Kit,80259,Trimble,,2796.5,,1,0
1,Komatsu GDXXX-5 TR Base Kit,74805-02,Trimble,,4550,,1,0
1,Komatsu Pilot D85EX-15 Hyd. Kit,0794-3140,Trimble,,3116.75,,1,0
1,KTL Repeater Radio Kit,KTL-2RDE,,,4100,,1,0
1,L Bracket (AS450),65451-00,Trimble,,136.5,,1,0
1,L1/L2 Antenna with Mast Mount,36569-70,Trimble,,2947,,1,0
1,L6-20N Meridian Level w/Tripod,44-8824-1,,"Includes: Meridian Level, Aluminum Tripod, Aluminum Graduated Leveling Rod, & Case",220,,1,0
1,Laser Catcher,LC450,Trimble,,1750,,1,0
1,Laser Level w/HL700,LL400,Trimble,,971.75,,1,0
1,Laser Line 15' Lenker Rod,GR1450,LaserLine,,0,,1,0
1,Laser Plummet for Pipe Laser,1211,Trimble,,126.75,,1,0
1,Laser Receiver with Single Adapter,LR21-SA,Trimble,,1751.75,,1,0
1,Laser Reciever Extended Warranty,EWLR,,,262.5,,1,0
1,LaserLine Bracket for Trimble HR550,B550,LaserLine,,65,,1,0
1,"Lath Bag, 36""",8100-00-FLY,Seco,,29.96,,1,0
1,"Lath Bag, 36"" - Orange",8100-00-ORG,Seco,,23.07,,1,0
1,LCD Peel off Screen Protector,RGR-ALCDPEELOFF,Trimble,,7,,1,0
1,LD 13 Invar Rod,7.07E+12,Trimble,,0,,1,0
1,"LD 23/ft, 3/1m  Dini Rod",7.07E+12,Trimble,,142.8,,1,0
1,LD23 3m Foldable Rod,7.07E+12,Trimble,,90,,1,0
1,LD24 Leveling Rod,7.07E+12,Trimble,,0,,1,0
1,Leeboy 685 Hydraulic Kit,0365-3800,Trimble,,2596.75,,1,0
1,Left Side H Valve Manifold,0720-5110S,Trimble,,854.1,,1,0
1,Leica Disto D8 - Distance Meter,764558,Leica,,519.35,,1,0
1,Lemo Charging Cable for Powerstick,572208064,Trimble,,0,,1,0
1,Lemo to Ali. Clip Battery Cable,46125-20,Trimble,,150,,1,0
1,Lemo to Battery Clips Cable,20002P,WSC,w/Pull Wires,124,,1,0
1,Lemo to Hirose Cable (RMT 604),572208065,Trimble,,0,,1,0
1,Level Book,E64-64,Elan,,3.94,,1,0
1,Lg. Apache/SP Receiver Coil Cable,ATI026047,Trimble,4'-16',213,,1,0
1,LG2 Line Generator-2 Lines,LG2,Trimble,"Includes: LG2, Batteries, Laser Glasses",129,,1,0
1,Lightbar Harness (Sitevision),38925-15,Trimble,,451.5,,1,0
1,Lightbar Swivel Mount,38924-10,Trimble,,105,,1,0
1,Lime Glo Roll Flagging,TFLG,Presco,,0.94,,1,0
1,Line String Adapter,1214,Trimble,,9.75,,1,0
1,Linear Display Laser Receiver,MC50,Trimble,w/Case,897,,1,0
1,Linker Rod Bracket for HR500,B-1T,LaserLine,,46.8,,1,0
1,LL100 Laser w/HR320 Receiver,LL100,Trimble,,451.75,,1,0
1,"LL100 w/Tripod, Grade Rod (10ths)",LL100-1,Trimble,,473.85,,1,0
1,LL300 Excavator Package,LL300-11,Trimble,"Consists of: LL300, CR600 Receiver, RC601 Remote Control, 2161 Tripod and GR131 Ten Foot Telescopic Tenths Grade Rod",1082.25,,1,0
1,LL300 Laser Level w/HL450-Recharge,LL300-4,Trimble,"Includes:LL300, HR300 w/Clamp, Rechargeable Batteries, Manual",646.75,,1,0
1,LL300 Laser Level w/HR450,LL300,Trimble,"Includes: LL300, HR300 w/Clamp, Alkaline Batteries, Manuals",601.25,,1,0
1,LL300 Package in Tenths,LL300-1,Trimble,"Package includes: LL300 Laser Level, HR350 Laser Receiver, Aluminum Tripod, and Grade Rod. MSRP: $1,095.00 **Special Package pricing expires 6/29/07**",649.35,,1,0
1,LL300 Package in Tenths,LL300-1K,Trimble,"Package includes: LL300 Laser Level, HR350 Laser Receiver, Aluminum Tripod, and Grade Rod",0,,1,0
1,LL400 Laser Level w/CR600 Receiver,LL400-10,Trimble,,971.75,,1,0
1,LL400 Package in Tenths,LL400-1,Trimble,"Package includes: LL400 Laser Level, HR550 Laser Receiver, Aluminum Tripod, and Grade Rod. MSRP: $1,695.00",1082.25,,1,0
1,LL400 Package in Tenths,LL400-1K,Trimble,"Package includes: LL400 Laser Level, HR550 Laser Receiver, Aluminum Tripod, and Grade Rod",0,,1,0
1,LL400/GL4XX Charger 220V,Q102731,Trimble,,24.5,,1,0
1,LL500 Blow Molded Carrying Case,1046-4750S,Trimble,,66.15,,1,0
1,LL500 Laser Level w/HL700,LL500,Trimble,"Includes: LL500, HL700, Carrying Case, Manuals",971.75,,1,0
1,LL500 Package in Tenths,LL500-1,Trimble,"Package includes: LL500 Laser Level, HR550 Laser Receiver, Aluminum Tripod, and Grade Rod. MSRP: $1,695.00 **Special Package pricing expires 6/29/07**",1082.25,,1,0
1,LL500 Package in Tenths,LL500-1K,Trimble,"Package includes: LL500 Laser Level, HR550 Laser Receiver, Aluminum Tripod, and Grade Rod",0,,1,0
1,LL600 Laser Level w/HR500,LL600,Trimble,"Includes: LL600, HR500, Manual, Alkaline Batteries",1101.75,,1,0
1,LM80 Desktop Software,LM80D-200,Trimble,,346.5,,1,0
1,LM80 Layout Manager,LM80,Trimble,"Includes: 110v Charger, 10x Screen Protectors, 2x Stylus Pens, Tripod Brkt, Nylon Carrying Case, Hand Strap, User's Guide",1426.75,,1,0
1,LM80-APOWERBOOT,REC-APOWERBOOT,Trimble,,70.2,,1,0
1,LM80/RECON-Power Boot Module,67101-01,Trimble,,71.25,,1,0
1,LM80/RECON-Power Boot Module,REC-Z1001,Trimble,,70.2,,1,0
1,Load Sensing PT Valve,0720-1620,Trimble,,590.8,,1,0
1,Location RTK 10/2 SPS985/855 UPG.,IS50990-15,Trimble,,720,,1,0
1,Low Profile 900Mhz Antenna,41236-10S,Trimble,,177.45,,1,0
1,Low Profile Box Blade 10ft.,SLL10,LLI,"Includes: Pull type with Detachable Tongue, Walking Beam Rear Axle, Tires 18.5 x 8.0, End Plate 24 inches tall x 32 inches deep, and Laser Receiver Mast",0,,1,0
1,Low Profile Box Blade 8',SLL8,,,0,,1,0
1,Low Profile Box Blade12ft.,SLL12,LLI,"Includes: Pull type with Detachable Tongue, Walking Beam Rear Axle, Tires 18.5 x 8.0, End Plate 24 inches tall x 32 inches deep, and Laser Receiver Mast",0,,1,0
1,LP20 Laser Pointer-2 Beam,LP20,Trimble,"LP20, Batteries, 2 Targets, Operator's Manual",126.75,,1,0
1,LP30 3-Beam Laser Pointer,LP30,Trimble,"Includes: Mount, Target, & Pouch",172.25,,1,0
1,LP40 Laser Pointer-4 Beam,LP40,Trimble,"Includes: LP40, Batteries, 2 Targets, Operator's Manual",165.75,,1,0
1,LP50 5-Beam Laser Pointer,LP50,Trimble,,226.85,,1,0
1,LR - Pro 25ft Tenths,90022,Crain,,150.41,,1,0
1,"LR Standard 25', Tenths",90004,Crain,,124.88,,1,0
1,LR-PRO Grade Rod 35' Tenths,90024,Crain,,253.8,,1,0
1,LR21 to EM21 Coil Cable,AG-0793-0860,Trimble,,113.5,,1,0
1,LR410 Laser Receiver,LR410,Trimble,,1101.75,,1,0
1,LR410 Laser Receiver w/6 pin Cable,LR410-4,Trimble,,1231.75,,1,0
1,LR410 Laser Receiver w/Case,LR410-1,Trimble,,891,,1,0
1,LR410 Laser Reciever w/ Case,AG-LR410-1,Trimble,,1256.5,,1,0
1,LR410 PA w/Coil Cable (6-10),AG-LR410-3,Trimble,,1296.75,,1,0
1,LR410 Reciever w/ PA,LR410-2,Trimble,,1231.75,,1,0
1,LR410 w/6 pin 90 to 6 soc st. Cable,LR410-4K,Trimble,,0,,1,0
1,LR50 Trimble Laser Receiver,LR50-1,Trimble,,1326.5,,1,0
1,LT6-900N,44-8834,Trimble,,255,,1,0
1,LT8-300 Level Transit,44-8870,David White,"Includes: Plumb Bob, Carrying Case",521.25,,1,0
1,LT8-300LTU Line Transfer Unit,44-8877,David White,"Includes: Plumb Bob, Carrying Case",795.4,,1,0
1,LT8-300P With Optical Plummet,44-8871,David White,"Includes: Plumb Bob, Carrying Case",614.25,,1,0
1,Lufkin 100' Peerless Steel Tape,121615,Sokkia,,119.67,,1,0
1,Lufkin 1048CM Power Tape in Meters,120115,Sokkia,,8.48,,1,0
1,Lufkin 200' FB Tape in 10ths,125246,Sokkia,,19.73,,1,0
1,Lufkin 25' HV1425D 10ths/in. Tape,120128,Sokkia,,8.48,,1,0
1,Lufkin HV1048CME 26'/8m Tape,121915,Sokkia,,13.85,,1,0
1,Lufkin HV1048DM Tape in 10ths,120113,Sokkia,,8.48,,1,0
1,Lufkin HV1425 ED 25' 10ths Tape,120121,Sokkia,,8.48,,1,0
1,M Grader Display Cable w/Data Radio,93877,Trimble,,270,,1,0
1,M Non-ARO GCS Base Kit,74105-65,Trimble,,2610,,1,0
1,M Non-ARO GCS Base Kit v.1.51,74105-652,Trimble,CDMA,2753.4,,1,0
1,M2000 3' Rigid Mast,RM2E-3,,,172.25,,1,0
1,M2000 Control Box,CB2ETD,Trimble,,1101.75,,1,0
1,M2000 Electric Mast 12V,EM2E-12,Trimble,,1556.75,,1,0
1,M3 Total Station Extended Warranty,EWM3TS,,,693,,1,0
1,Machine Control 3D Cab Kit,Cab Kit,Trimble,,0,,1,0
1,Machine Install Charge Kit,0798-1995,Trimble,,1197,,1,0
1,"Mag Mount, Triple",5114-01,Seco,,194.96,,1,0
1,Mag Nails 3/4x1/8,20-751I,CST,,3,,1,0
1,Magnetic Base Antenna Cable - 20',72122,Trimble,,136.5,,1,0
1,Main Harness Front GCS,0395-9020,Trimble,,434.861,,1,0
1,Mainfall AS400 Add On,59704-21,Trimble,,1155,,1,0
1,Manhole Hook,813081,Sokkia,,18.9,,1,0
1,Manhole Mount,1017,Trimble,,308.75,,1,0
1,Manual Mast - English,MM2E-T,Trimble,,503.75,,1,0
1,Manual Mast (english),AG-MM2E-T,Trimble,,465,,1,0
1,Marking Whiskers - Blue,W6B,Presco,,79,,1,0
1,Marking Whiskers - Orange,W6OG,Presco,,79,,1,0
1,Marking Whiskers - Pink,W6P,Presco,,79,,1,0
1,Marking Whiskers - Pink Glo,W6PG,Presco,,79,,1,0
1,Marking Whiskers - Red,W6R,Presco,,79,,1,0
1,Mast Mount,0791-1740,Trimble,,1000,,1,0
1,MC Installation and Training,MC Install,,,0,,1,0
1,Measure Master Pro Calculator,4020,Calc Ind,,25.57,,1,0
1,Medium Duty Amber Strobe w/Cig.,TC6550AVM,SPI,,102,,1,0
1,Mesh Saftey Vest,M1ESKVHR,SPI,,5.2,,1,0
1,Message Data Terminal,46860-10-HH,Trimble,,199.2,,1,0
1,Message Data Terminal,66175-00,Trimble,For 2 way messaging.,199.2,,1,0
1,Mini Prism Point,6220-00,Seco,,5.47,,1,0
1,Mini Prism Pole 2.7 - 5.1 ft,5500-23,Seco,,115.47,,1,0
1,Mini Prism Sys. For Stakeout Jobs,65-1600M,CST,,123.75,,1,0
1,Mini Stakeout Pole,5010-00,Seco,,59.21,,1,0
1,Mini Thumb Release Bipod Red,5217-05-RED,Seco,,125.96,,1,0
1,Moba to PCS900 Upgrade Kit,74711-22,Trimble,,3920,,1,0
1,Model 150D WeedSeeker Controller,900-1-039-CT,Trimble,w/C-Tick & E-Mark,0,,1,0
1,Model 42 General Purpose Clamp,ATI420000-02,Trimble,,24.5,,1,0
1,Model 650 WeedSeeker Sensor,900-1-010,Trimble,,0,,1,0
1,Motorgrader Mast Riser,0790-4241,Trimble,,97.5,,1,0
1,"Motorola 2 Watt, 2 Channel Radio",RDV2020,Motorola,Replaces XV1100,159,,1,0
1,"Motorola 5 Watt, 10 Channel Radio",RDV5100,Motorola,,229,,1,0
1,"Mount, AS400 Dozer",52116,Trimble,,18.72,,1,0
1,MS750 Base Receiver (FRU),36487-60,Trimble,,9712.5,,1,0
1,MS750 Base to Sitenet Cable - 3 ft.,AG-38968-01S,Trimble,,157.5,,1,0
1,MS750 Data/Power Cable 3ft.,45502-03,Trimble,12-pin BD(F) to DB9(F)/TA3(M) Base Station Cable,105,,1,0
1,MS750 Extended Warranty,EWMS750,,,721,,1,0
1,MS750/Zephyr 10m Cable,47019-00,Trimble,,126,,1,0
1,MS850/860 Series Rugged Brkt Assy,167-0953,Trimble,,192.208,,1,0
1,MS860 Configuration Cable,79013,Trimble,,170.1,,1,0
1,MS860 Extended Warranty,EWMS860,,,927.5,,1,0
1,MS860 GPS Receiver (FRU),39872-60,Trimble,,18550,,1,0
1,MS860 to DB9 Power Cable,36938,Trimble,,412.5,,1,0
1,MS972 Magnetic Mount Kit,84454,Trimble,,247.46,,1,0
1,MS980 6 pin inline cable,57678-06,Trimble,,455,,1,0
1,MS980 Extended Warranty,EWMS980,,,927.5,,1,0
1,MS980 GPS Receiver (FRU),53000-00,Trimble,,12950,,1,0
1,MS980/MS990 Mast Mounting Bracket,52070-00,Trimble,,248.95,,1,0
1,MS990 Extended Warranty,EWMS990,,,630,,1,0
1,MS990 GNSS Receiver,MS990,Trimble,,12530,,1,0
1,MS992 Dual Receiver Kit - GPS Only,59701-32K,Trimble,,0,,1,0
1,MS992 Receiver w/Mast Mount,60992-00,Trimble,,12250,,1,0
1,"MS99X (2), CB450/CB460 Carry Case",82162,Trimble,,280,,1,0
1,MS9XX Carry Handle,52500-00S,Trimble,,53.3,,1,0
1,MT Challenger Interface Cable,AG-62108,Trimble,,206.5,,1,0
1,Multi-Adapter Charger,REC-AEUCHARGER,Trimble,,39,,1,0
1,Mutli Channel RMT600 - ATS,571233035,Trimble,For ATS,1225,,1,0
1,MWT Power Supply Assembly,0395-9540,Trimble,,416.5,,1,0
1,MWT-II - Remote SW Converter,55136,Trimble,GCS900 Remote Switch Converter,513.1,,1,0
1,Nav Controller II for CHN GRV,54425-27,Trimble,,3496.5,,1,0
1,Nav Controller II w/Cables,AG-54425-07,Trimble,,3496.5,,1,0
1,Nav II Controller,55563-00,Trimble,,4200,,1,0
1,NavII controller w/cables,AG-54425-00,Trimble,,4196.5,,1,0
